openalex_id,doi,title,authors,journal,year,cited_by_count,search_query,target_journal_match,extraction_status
https://openalex.org/W4309293874,10.1016/j.jiec.2022.11.036,"Transition metal disulfide (MoTe2, MoSe2 and MoS2) were modified to improve NO2 gas sensitivity sensing","Long Lin, Zhiyan Feng, Zhongzhou Dong, et al.",Journal of Industrial and Engineering Chemistry,2022,49,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2527817467,10.1007/s40097-016-0204-3,Theoretical study of the adsorption of NOx on TiO2/MoS2 nanocomposites: a comparison between undoped and N-doped nanocomposites,"Amirali Abbasi, Jaber Jahanbin Sardroodi",Journal of nanostructure in chemistry,2016,49,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2919620166,10.1080/00268976.2019.1580394,Adsorption behaviour of SO<sub>2</sub> and SOF<sub>2</sub> gas on Rh-doped BNNT: a DFT study,"Xiaoxing Zhang, Zhenwei Chen, Dachang Chen, et al.",Molecular Physics,2019,49,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3176124624,10.34133/2021/9847285,Liquid Metal-Based Epidermal Flexible Sensor for Wireless Breath Monitoring and Diagnosis Enabled by Highly Sensitive SnS <sub>2</sub> Nanosheets,"Yifan Huang, Fan Yang, Sanhu Liu, et al.",Research,2021,49,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4205557416,10.1021/acsami.1c20518,Investigating the Influence of Hexanuclear Clusters in Isostructural Metal–Organic Frameworks on Toxic Gas Adsorption,"Kent O. Kirlikovali, Zhijie Chen, Xingjie Wang, et al.",ACS Applied Materials & Interfaces,2022,48,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W2417131917,10.1038/srep13448,Metallic Sn spheres and SnO2@C core-shells by anaerobic and aerobic catalytic ethanol and CO oxidation reactions over SnO2 nanoparticles,"Won Joo Kim, Sung Woo Lee, Youngku Sohn",Scientific Reports,2015,47,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4407408860,10.1002/cey2.678,Ion transport behaviors in MXenes for electrochemical energy storage and conversion,"Ling Fei, Lei Lei, Hui Xu, et al.",Carbon Energy,2025,47,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W2092670686,10.3390/ijms14022946,Adsorption and Self-Assembly of Large Polycyclic Molecules on the Surfaces of TiO2 Single Crystals,"Szymon Godlewski, Marek Szymoński",International Journal of Molecular Sciences,2013,47,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4403954891,10.1002/aenm.202403757,"From Synthesis to Energy Storage, The Microchemistry of MXene and MBene","Jie Chen, Wei Zhang, Ruwei Chen, et al.",Advanced Energy Materials,2024,46,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4391256161,10.1021/jacs.3c11847,<i>In Situ</i> Single-crystal X-ray Diffraction Studies of Physisorption and Chemisorption of SO<sub>2</sub> within a Metal–Organic Framework and Its Competitive Adsorption with Water,"Russell M. Main, Simon M. Vornholt, Romy Ettlinger, et al.",Journal of the American Chemical Society,2024,46,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4206004241,10.31635/ccschem.022.202101628,Strain-Assisted Single Pt Sites on High-Curvature MoS <sub>2</sub> Surface for Ultrasensitive H <sub>2</sub> S Sensing,"Zhenggang Xue, Chun Wang, Yujing Tong, et al.",CCS Chemistry,2022,45,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W3016667309,10.1016/j.comptc.2020.112829,The adsorption of NO onto an Al-doped ZnO monolayer and the effects of applied electric fields: A DFT study,"Bin Qiao, Pengfei Zhao, Zhao Wang, et al.",Computational and Theoretical Chemistry,2020,45,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4313434475,10.3390/catal13010093,Pristine TiO2 and Sr-Doped TiO2 Nanostructures for Enhanced Photocatalytic and Electrocatalytic Water Splitting Applications,"Mohd Fazil, Tokeer Ahmad",Catalysts,2023,45,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W2918530708,10.3390/nano9030351,Enhanced Methane Sensing Properties of WO3 Nanosheets with Dominant Exposed (200) Facet via Loading of SnO2 Nanoparticles,"Dongping Xue, Junjun Wang, Yan Wang, et al.",Nanomaterials,2019,44,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4386574136,10.1016/j.diamond.2023.110375,"Pt atomic catalyst on MXene (Ti3C2O2) sheet: A superior candidate for enhanced adsorption and gas sensing of NH3, H2S and CO2","Zhihui Li, Xiaosen Cui, Lufen Jia, et al.",Diamond and Related Materials,2023,44,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4396690759,10.1016/j.heliyon.2024.e30817,Synergistic adsorption and photocatalysis study of TiO2 and activated carbon composite,"Yihang Yue, Xiaoju Yue, Xiaofeng Tang, et al.",Heliyon,2024,44,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4283658665,10.1039/d2ra02030k,Adsorption of gas molecules on buckled GaAs monolayer: a first-principles study,"Rifat Shahriar, Orchi Hassan, Md. Kawsar Alam",RSC Advances,2022,43,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4296460795,10.1038/s41598-022-19840-y,"Combined experimental and TD-DFT/DMOl3 investigations, optical properties, and photoluminescence behavior of a thiazolopyrimidine derivative","Amina A. Abozeed, Osama Younis, Ahmed F. Al‐Hossainy, et al.",Scientific Reports,2022,43,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4361205067,10.1557/s43577-023-00507-6,Cleaning the environment with MXenes,"Dominika Bury, Michał Jakubczak, Rajiv Kumar, et al.",MRS Bulletin,2023,42,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4403537597,10.1038/s41598-024-76106-5,Biofunctionalized magnetic nanoparticles incorporated MoS2 nanocomposite for enhanced n-butanol sensing at room temperature,"Ruchika Thayil, Saidi Reddy Parne",Scientific Reports,2024,41,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4391277739,10.1016/j.vacuum.2024.112991,Designing advanced 2D/2D heterojunctions of MoS2 nanosheets/Ti3C2Tx MXene in gas-sensing applications,"Rusen Tian, Yongling Ding, Qi Wang, et al.",Vacuum,2024,40,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4413345920,10.1038/s41598-025-12499-1,Fabrication and comprehensive experimental evaluation of surfactant-activated PEDOT:PSS/SnO2 thin films deposited via spin coating for advanced sensing applications,"Poundoss Chellamuthu, Kirubaveni Savarimuthu, M. Gulam Nabi Alsath, et al.",Scientific Reports,2025,40,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4390640440,10.1016/j.mtchem.2024.101904,"DFT study on adsorption properties of TM(Ni, Co)Nx -doped graphene for high-temperature sensing of SF6 decomposed gases","Xiudong Li, Yinyin Qian, Tongsen Guo, et al.",Materials Today Chemistry,2024,40,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4317435601,10.1021/acsomega.2c07456,Pd-Decorated WTe<sub>2</sub> Monolayer as a Favorable Sensing Material toward SF<sub>6</sub> Decomposed Species: A DFT Study,"Zhuoli Xu, Hao Cui, Guozhi Zhang",ACS Omega,2023,39,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3194940076,10.1016/j.ces.2021.117017,Selective sensing and mechanism of patterned graphene-based sensors: Experiments and DFT calculations,"Xiaohui Ye, Ming Qi, Houyong Yang, et al.",Chemical Engineering Science,2021,39,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W4387702472,10.3390/nano13202781,"DFT Study of Zn-Modified SnP3: A H2S Gas Sensor with Superior Sensitivity, Selectivity, and Fast Recovery Time","Hongyuan Cui, Chenshan Gao, Pengwei Wang, et al.",Nanomaterials,2023,39,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3126489913,10.1016/j.susc.2021.121817,The role of oxygen vacancies on SnO2 surface in reducing cross-sensitivity between ambient humidity and CO: A first principles investigation,"Mohammadali Eslamian, Alireza Salehi, Ebrahim Nadimi",Surface Science,2021,38,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3121589965,10.1007/s40820-020-00586-z,Berlin Green Framework-Based Gas Sensor for Room-Temperature and High-Selectivity Detection of Ammonia,"Tingqiang Yang, Lingfeng Gao, Wenxuan Wang, et al.",Nano-Micro Letters,2021,38,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W2899838794,10.3390/nano8110917,"Influence of Mono- and Bimetallic PtOx, PdOx, PtPdOx Clusters on CO Sensing by SnO2 Based Gas Sensors","Pavel Kutukov, M. N. Rumyantseva, Valeriy Krivetskiy, et al.",Nanomaterials,2018,37,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3034093546,10.3389/fchem.2020.00383,Interface Design of SnO2@PANI Nanotube With Enhanced Sensing Performance for Ammonia Detection at Room Temperature,"Anqiang Jia, Bitao Liu, Haiyan Liu, et al.",Frontiers in Chemistry,2020,37,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4401436250,10.1007/s40820-024-01486-2,Real-Time Tunable Gas Sensing Platform Based on SnO2 Nanoparticles Activated by Blue Micro-Light-Emitting Diodes,"Gi Baek Nam, Jung‐El Ryu, Tae Hoon Eom, et al.",Nano-Micro Letters,2024,37,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4391887965,10.1016/j.pnsc.2024.01.018,Electronic nose based on metal oxide semiconductor sensors for medical diagnosis,"Zicong Zhang, Zichen Zheng, Xiaoxi He, et al.",Progress in Natural Science Materials International,2024,37,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4391823854,10.3390/nano14040359,Recent Advances in Low-Dimensional Metal Oxides via Sol-Gel Method for Gas Detection,"Marwa Ben Arbia, Hicham Helal, Elisabetta Comini",Nanomaterials,2024,37,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W3199066488,10.1016/j.jhazmat.2021.127193,Mesoporous Ti0.5Cr0.5N for trace H2S detection with excellent long-term stability,"Chaozhu Huang, Dongliang Liu, Dongting Wang, et al.",Journal of Hazardous Materials,2021,37,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W3005039532,10.3389/fmats.2020.00022,First-Principles Insight Into Au-Doped MoS2 for Sensing C2H6 and C2H4,"Guochao Qian, Qingjun Peng, Dexu Zou, et al.",Frontiers in Materials,2020,36,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W2976225462,10.3390/nano9101363,"Two-Step Exfoliation of WS2 for NO2, H2 and Humidity Sensing Applications","Valentina Paolucci, Seyed Mahmoud Emamjomeh, M. Nardone, et al.",Nanomaterials,2019,35,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4396707696,10.1016/j.diamond.2024.111163,Adsorption and gas sensitivity properties of graphene and Rh-decorated graphene towards SF6 decomposed gases: A DFT study,"Yushu Yu, Liang Zhao, Gang Jiang, et al.",Diamond and Related Materials,2024,34,DFT adsorption energy gas sensing graphene,False,pending
https://openalex.org/W2615388195,10.1007/s40097-017-0226-5,A novel nitrogen dioxide gas sensor based on TiO2-supported Au nanoparticles: a van der Waals corrected DFT study,"Amirali Abbasi, Jaber Jahanbin Sardroodi",Journal of nanostructure in chemistry,2017,33,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3036761942,10.3390/nano10061215,"Molecular Adsorption of NH3 and NO2 on Zr and Hf Dichalcogenides (S, Se, Te) Monolayers: A Density Functional Theory Study","Shimeles Shumi Raya, Abu Saad Ansari, Bonggeun Shong",Nanomaterials,2020,32,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W3016276190,10.1016/j.jallcom.2020.155209,Unraveling the promoted nitrogen dioxide detection performance of N-doped SnO2 microspheres at low temperature,"Wenjing Du, Wenxu Si, Wenzheng Du, et al.",Journal of Alloys and Compounds,2020,31,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2885466712,10.3390/c4030044,Individual Gas Molecules Detection Using Zinc Oxide–Graphene Hybrid Nanosensor: A DFT Study,"Ingrid Torres, Sadegh Mehdi Aghaei, Amin Rabiei Baboukani, et al.",C – Journal of Carbon Research,2018,31,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4210559642,10.1016/j.physe.2022.115188,Investigation of NH3 adsorption on noble metal modified MoSe2,Ahmad I. Ayesh,Physica E Low-dimensional Systems and Nanostructures,2022,31,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4390611045,10.1002/adfm.202311733,Integrated Electrochemical Carbon Capture and Utilization by Redox‐Active Amine Grafted Gold Nanoparticles,"Tao Yan, Shuo Liu, Zhikun Liu, et al.",Advanced Functional Materials,2024,31,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4404725795,10.1038/s41598-024-77659-1,DFT study of the adsorption properties and sensitivity of a B2N monolayer toward harmful gases,"Rezvan Rahimi, Mohammad Solimannejad, Ashkan Horri",Scientific Reports,2024,30,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W2947246221,10.1007/s10853-019-03706-2,Adsorption of phosgene on Si-embedded MoS2 sheet and electric field-assisted desorption: insights from DFT calculations,"Archana Sharma, Mohd. Shahid Khan, Mushahid Husain",Journal of Materials Science,2019,29,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4307269465,10.3390/nano12213726,Enhanced NO2 Sensing Performance of ZnO-SnO2 Heterojunction Derived from Metal-Organic Frameworks,"Xiaowei Ren, Ze Xu, Zhongtai Zhang, et al.",Nanomaterials,2022,29,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3014311448,10.1007/s42452-020-2591-9,A DFT study for adsorption of CO and H2 on Pt-doped ZnO nanocluster,"Mariya Kovalenko, Oleg Bovgyra, Viktor Dzikovskyi, et al.",SN Applied Sciences,2020,29,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4385431700,10.1016/j.rinp.2023.106804,Electronic and gas sensing properties of ultrathin TiO2 quantum dots: A first-principles study,"Omar H. Abd‐Elkader, Mahmoud A.S. Sakr, Mohamed A. Saad, et al.",Results in Physics,2023,28,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W2082723121,10.1063/1.4816762,High sensitive quasi freestanding epitaxial graphene gas sensor on 6H-SiC,"Igor Iezhokin, P. Offermans, Sywert Brongersma, et al.",Applied Physics Letters,2013,27,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4210446502,10.1016/j.ssel.2021.12.002,Computational Study of Adsorption behavior of CH4N2O and CH3OH on Fe decorated MoS2 monolayer,"Bibek Chettri, Abinash Thapa, Sanat Kumar Das, et al.",Solid State Electronics Letters,2021,26,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4367316173,10.1016/j.susc.2023.122317,A DFT study on the adsorption properties of Ti3C2O2 MXene towards SF6 decomposition gases,"Aijuan Dong, Mingling Liu",Surface Science,2023,26,DFT adsorption energy gas sensing MXene,False,pending
https://openalex.org/W4214583455,10.1155/2022/9671619,Graphene and g-C3N4-Based Gas Sensors,"Ahmed Kotbi, Mohammed Imran, Khaled Kaja, et al.",Journal of Nanotechnology,2022,26,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W3153588864,10.3389/fchem.2020.605311,Formaldehyde Molecules Adsorption on Zn Doped Monolayer MoS2: A First-Principles Calculation,"Huili Li, Ling Fu, Chaozheng He, et al.",Frontiers in Chemistry,2021,25,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4386415984,10.3390/nano13172493,In Situ Fabrication of SnS2/SnO2 Heterostructures for Boosting Formaldehyde−Sensing Properties at Room Temperature,"Dan Meng, Zongsheng Xie, Mingyue Wang, et al.",Nanomaterials,2023,25,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2765929390,10.1007/s40097-017-0244-3,Molecular design of O3 and NO2 sensor devices based on a novel heterostructured N-doped TiO2/ZnO nanocomposite: a van der Waals corrected DFT study,"Amirali Abbasi, Jaber Jahanbin Sardroodi",Journal of nanostructure in chemistry,2017,25,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W4396898758,10.1002/aelm.202300901,Enhanced Gas Sensing Characteristics of a Polythiophene Gas Sensor Blended with UiO‐66 via Ligand Functionalization,"Ming Hong, Wooseong Jo, Sang‐A Jo, et al.",Advanced Electronic Materials,2024,25,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4283712233,10.1016/j.matlet.2022.132745,Adsorption and gas-sensing properties of SnO2 doped MoS2 monolayer,"Liang-Yan Guo, Sheng-Yuan Xia, Hao Sun, et al.",Materials Letters,2022,24,DFT adsorption energy gas sensing MoS2,False,pending
https://openalex.org/W4365508790,10.1007/s00894-023-05547-y,"DFT study of adsorbing SO2, NO2, and NH3 gases based on pristine and carbon-doped Al24N24 nanocages","R. A. Taha, A.S. Shalabi, M.M. Assem, et al.",Journal of Molecular Modeling,2023,24,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4392239002,10.1063/5.0188699,Ag@SnO2/CsPbBr3 nanocomposite gas sensor for well-behaved low-concentration ethanolamine sensing at room temperature,"Xiaoli Xu, Hongtao Jiang, Wangwang Liu, et al.",Journal of Applied Physics,2024,23,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2944954147,10.1016/j.matchemphys.2019.05.070,Experimental and theoretical study on the excellent amine-sensing performance of Au decorated WO3 needle-like nanocomposites,"Xiaohong Yang, Yan Wang, Haitao Fu, et al.",Materials Chemistry and Physics,2019,23,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W1966518014,10.1155/2013/293936,"Electronic Properties of Boron and Silicon Doped (10, 0) Zigzag Single‐Walled Carbon Nanotube upon Gas Molecular Adsorption: A DFT Comparative Study","P. A. Gowri Sankar, K. Udhayakumar",Journal of Nanomaterials,2013,23,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4213453916,10.1016/j.susc.2022.122064,General hydrogen gas sensing mechanism on SnO2 (110) surface based on DFT simulations,"Xiaohua Wang, Xuemei Yang",Surface Science,2022,22,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W3041506145,10.1002/er.5656,Role of defects and dopants in zinc oxide nanotubes for gas sensing and energy storage applications,"Muhammad Ali, Nacir Tit, Zain H. Yamani",International Journal of Energy Research,2020,22,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W3195870810,10.1016/j.vacuum.2021.110526,Enhanced CO sensing performance of WO3 nanorods with PtAg nanoparticles modification: A combined experimental and first-principle study,"Yan Zhang, Yan Wang, Linghao Zhu, et al.",Vacuum,2021,22,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2262284771,10.1088/1674-1056/20/10/102101,Density functional theory study of NO <sub>2</sub> -sensing mechanisms of pure and Ti-doped WO <sub>3</sub> (002) surfaces,"Ming Hu, Wei-Dan Wang, Jing Zeng, et al.",Chinese Physics B,2011,22,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4390985491,10.3390/ijms25021172,Investigation of Laser-Induced Graphene (LIG) on a Flexible Substrate and Its Functionalization by Metal Doping for Gas-Sensing Applications,"Dongwook Kwak, Hyojin Kim, Seunghun Jang, et al.",International Journal of Molecular Sciences,2024,21,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4386524727,10.3390/nano13182510,Ag-Doped MoSe2/ZnO Heterojunctions: A Highly Responsive Gas-Sensitive Material for Selective Detection of NO Based on DFT Study,"Tao He, Hongcheng Liu, Jing Zhang, et al.",Nanomaterials,2023,20,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4385641008,10.1039/d2ra08121k,A graphene-like BeS monolayer as a promising gas sensor material with strain and electric field induced tunable response: a first-principles study,"Akib Zaman, Rifat Shahriar, S. M. Takvir Hossain, et al.",RSC Advances,2023,20,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4386645476,10.1039/d3ra04072k,"Investigation of the adsorption behavior of the anti-cancer drug hydroxyurea on the graphene, BN, AlN, and GaN nanosheets and their doped structures <i>via</i> DFT and COSMO calculations","Afiya Akter Piya, A. K. M. Akther Hossain",RSC Advances,2023,20,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4395678472,10.1016/j.jhazmat.2024.134442,Trace cisplatin adsorption by thiol-functionalized sponge (TFS) and Sn/SnO2-coated TFS: Adsorption study and mechanism investigation,"Dong Han, Margarita Edelia Villanueva Tagle, Mirella Peña-Icart, et al.",Journal of Hazardous Materials,2024,19,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W2058773200,10.1063/1.3399565,Theoretical calculations of hydrogen adsorption by SnO2 (110) surface: Effect of doping and calcination,"Talgat M. Inerbaev, Yoshiyuki Kawazoe, Sudipta Seal",Journal of Applied Physics,2010,19,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4226146080,10.1016/j.physleta.2022.128163,The effect of doping MoSe2 by clusters of noble metals on its adsorption for NH3,Ahmad I. Ayesh,Physics Letters A,2022,19,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4297830529,10.3390/min12091128,Adsorption of Y(III) on the Interface of Kaolinite-H2O: A DFT Study,"Xiangrong Zeng, Bin Zeng, Lijinhong Huang, et al.",Minerals,2022,19,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W2889652015,10.1155/2018/2031805,A First-Principles Study on Hydrogen Sensing Properties of Pristine and Mo-Doped Graphene,"Shulin Yang, Zhigao Lan, Huoxi Xu, et al.",Journal of Nanotechnology,2018,19,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4384821766,10.1021/acsomega.3c03131,Synthesis and Computational Study of an Optical Fluorescent Sensor for Selective Detection of Ni<sup>2+</sup> Ions,"Maria Sadia, Jehangir Khan, Rizwan Khan, et al.",ACS Omega,2023,19,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W2987935708,10.3390/coatings9110763,First-Principles Study of Gas Molecule Adsorption on C-doped Zigzag Phosphorene Nanoribbons,"Shuai Yang, Zhiyong Wang, Xueqiong Dai, et al.",Coatings,2019,17,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4391852505,10.1039/d3ra08741g,Investigation of the electronic and optical properties of bilayer CdS as a gas sensor: first-principles calculations,"Warood Kream Alaarage, Abbas H. Abo Nasria, Tamadhur Alaa Hussein, et al.",RSC Advances,2024,17,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4408021009,10.1016/j.jallcom.2025.179489,Enhanced acetone gas sensing performance of SnO2/Zn2SnO4 heterojunctions incorporated with MXene: Experimental and theoretical insights,"Xiao Liang, Shiyang Fu, Xueying Song, et al.",Journal of Alloys and Compounds,2025,16,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4383102040,10.1016/j.ceramint.2023.06.314,Synthesis of WO3 nanopowder using a green surfactant for efficient gas sensing applications,"H. Pakdel, Vardan Galstyan, Annalisa D’Arco, et al.",Ceramics International,2023,16,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W2009260662,10.1088/1674-1056/21/2/023101,Density functional theory study of the interaction of H <sub>2</sub> with pure and Ti-doped WO <sub>3</sub> (002) surfaces,"Ming Hu, Wei-Dan Wang, Peng Zeng, et al.",Chinese Physics B,2012,16,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4292663687,10.1016/j.matchemphys.2022.126693,The effect of ZrOx modification of graphene nanoribbon on its adsorption for NOx: A DFT investigation,Ahmad I. Ayesh,Materials Chemistry and Physics,2022,16,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4200176238,10.1155/2021/3760631,"A First-Principles Study of Gas Molecule Adsorption on Carbon-, Nitrogen-, and Oxygen-Doped Two-Dimensional Borophene","Xinmao Qin, Wanjun Yan, Dongxiang Li, et al.",Advances in Condensed Matter Physics,2021,16,CASTEP adsorption energy gas sensing,False,pending
https://openalex.org/W4282829168,10.1016/j.matlet.2022.132649,DFT based comparative study of pristine gCN and gCN-ZnO composite as a sensor for CO and CO2 gases,"Nihal Nihal, Rahul Sharma, Navjot Kaur, et al.",Materials Letters,2022,15,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W3014693966,10.3390/met10040475,WO3 and Ionic Liquids: A Synergic Pair for Pollutant Gas Sensing and Desulfurization,"Francesca D’Anna, Maria Luisa Grilli, Rita Petrucci, et al.",Metals,2020,15,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3170934671,10.1016/j.mtcomm.2021.102508,A Theoretical Insight of Cr Dopant in Tungsten Oxide for Gas Sensor Application,"Mohammd Ammar Syaahiran Alim, Chee Ming Lim, Muhammad Raziq Rahimi Kooh, et al.",Materials Today Communications,2021,15,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W3120948291,10.2298/pac2004282m,Crystalline WO3 nanoparticles for No2 sensing,"Branko Matović, Jelena Luković, Dejan Zagorac, et al.",Processing and Application of Ceramics,2020,14,DFT adsorption energy gas sensing WO3,False,pending
https://openalex.org/W4295941160,10.1016/j.surfin.2022.102317,Strain-engineered S-HfSe2 monolayer as a promising gas sensor for detecting NH3: A first-principles study,"Huiru Yang, Junfeng Li, Ziyuan Shao, et al.",Surfaces and Interfaces,2022,14,first principles NH3 NO2 gas sensor metal oxide,False,pending
https://openalex.org/W4280611371,10.3389/fchem.2022.898154,Adsorption and Sensing Performances of Pristine and Au-Decorated Gallium Nitride Monolayer to Noxious Gas Molecules: A DFT Investigation,"Zhihui Li, Lufen Jia, Jianxing Chen, et al.",Frontiers in Chemistry,2022,14,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4388859469,10.3390/app132312559,DFT Calculations of Silver Atom Modified Tungsten Disulfide Monolayer as Promising Sensing Materials for Small Molecular Toxic Gases,"Qi Zhao, Jin He, Songyuan Li, et al.",Applied Sciences,2023,14,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4392797642,10.1063/5.0191015,"Understanding the adsorption performance of T-G, T-BN, T-AlN, and T-GaN nanosheets toward the thioguanine anticancer drug via DFT calculations","Md. Najmus Sakib, Tanvir Ahmed, Md. Adam Shafiulla, et al.",AIP Advances,2024,14,DMol3 adsorption energy gas sensor,False,pending
https://openalex.org/W4401214116,10.3390/molecules29153650,Synthesis of Pd-Doped SnO2 and Flower-like Hierarchical Structures for Efficient and Rapid Detection of Ethanolamine,"Wenjie Bi, Jinmiao Zhu, Bin Zheng, et al.",Molecules,2024,13,DFT adsorption energy gas sensing SnO2,False,pending
https://openalex.org/W4308722678,10.3390/su142113978,Enhanced CO Gas Sensing with DFT Optimized PbS Loading on ZnO and CrZnO Nanocomposites,"Nur Brahim, Roshan Thotagamuge, Muhammad Raziq Rahimi Kooh, et al.",Sustainability,2022,13,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4390406739,10.1007/s11082-023-05942-y,Enhanced sensing performance of carboxymethyl cellulose sodium to hydrogen sulphide gas and methylene blue dye by constructing CuO@ZnO core/shell heterostructure: A DFT/TD-DFT study,"Rania Badry, Nadra Nada, M.M. El-Nahass, et al.",Optical and Quantum Electronics,2023,13,DFT adsorption energy gas sensing ZnO,False,pending
https://openalex.org/W4400915111,10.3390/ijms25158009,Gas-Sensing Performance of Metal Oxide Heterojunction Materials for SF6 Decomposition Gases: A DFT Study,"Tingting Zeng, Donglin Ma, Yingang Gui",International Journal of Molecular Sciences,2024,13,DFT adsorption energy gas sensing TiO2,False,pending
https://openalex.org/W3007405729,10.1109/access.2020.2975501,Adsorption Behavior of γ-Al<sub>2</sub>O<sub>3</sub> Toward Heptafluoroisobutyronitrile and its Decompositions: Theoretical and Experimental Insights,"Song Xiao, Dachang Chen, Ju Tang, et al.",IEEE Access,2020,13,DMol3 adsorption energy gas sensor,False,pending
